index,Load_MW,Coal_Gen,Gas_Gen,Nuclear_Gen,Oil_Gen,Other_Gen,Solar_Gen,Hydro_Gen,Wind_Gen,Temp_C,Humidity_Pct,Total_Gen_MW,Temp_Sensitive_Share_Pct
2025-11-28 08:00:00,87732,12760,37004,31902,169,679,15,441,7786,-2.3,73.47049,90756,54.832738331349994
2025-11-28 07:00:00,87871,12938,37219,31901,167,634,15,492,7940,-1.75,69.744865,91306,54.93286311961973
2025-11-28 06:00:00,88761,13252,37733,31906,167,631,15,494,7989,-0.95,64.27507,92187,55.306062676950106
2025-11-28 05:00:00,89979,13647,38653,31901,168,732,15,511,7804,-1.15,68.550865,93431,55.97713820894564
2025-11-28 04:00:00,91443,13705,39441,31894,168,847,15,675,7706,-0.75,62.858387,94451,56.26832961006236
2025-11-28 03:00:00,92683,13634,40059,31892,168,886,15,1489,8026,-0.9,66.03474,96169,55.83192088926785
2025-11-28 02:00:00,93159,13351,39493,31888,167,880,15,2601,8130,-1.1,66.75155,96525,54.74643874643874
2025-11-28 01:00:00,93043,13387,39851,31886,167,912,15,2758,8042,-1.5,73.34251,97018,54.87435321280587
2025-11-28 00:00:00,93099,13191,40060,31894,168,954,15,3217,7835,-1.55,67.422104,97334,54.70955678385765
2025-11-27 23:00:00,93405,12954,39623,31886,168,966,22,3306,8136,-1.5,66.15082,97061,54.169027724832844
2025-11-27 22:00:00,91886,12732,37803,31883,168,910,604,1343,8684,-1.05,62.543606,94127,53.68810224483942
2025-11-27 21:00:00,91419,12416,36618,31882,169,684,2214,802,8919,-0.7,60.031513,93704,52.328609237599245
2025-11-27 20:00:00,91500,12261,35826,31874,169,629,3541,514,8852,-0.35,60.35295,93666,51.33879956440971
2025-11-27 19:00:00,92402,12465,36631,31882,170,630,4508,497,8711,-0.15,60.40386,95494,51.41265419816952
2025-11-27 18:00:00,93557,12564,36948,31881,170,624,4865,513,8615,0.15,60.48006,96180,51.47847785402371
2025-11-27 17:00:00,93485,12446,37143,31881,172,618,5008,591,8713,0.35,59.382984,96572,51.34925237128775
2025-11-27 16:00:00,92975,12659,36868,31884,170,620,4787,987,8656,0.45,59.865356,96631,51.253738448324036
2025-11-27 15:00:00,91739,12386,36110,31886,169,603,4182,1122,8194,-0.1,63.98642,94652,51.23610700249335
2025-11-27 14:00:00,90833,12505,36056,31881,169,597,2424,1312,8225,-1.1,68.56167,93169,52.121413774968076
2025-11-27 13:00:00,89128,12289,37038,31886,168,608,247,895,8554,-1.3,69.30828,91685,53.800512624747775
2025-11-27 12:00:00,86158,11683,34986,31881,169,608,15,661,8738,-1.15,66.485115,88741,52.59012181516999
2025-11-27 11:00:00,83847,11485,33199,31877,168,594,15,569,8842,-1.25,65.95445,86749,51.509527487348564
2025-11-27 10:00:00,82645,11444,32770,31874,169,588,15,553,8920,-1.15,64.72322,86333,51.21332514797354
2025-11-27 09:00:00,83210,11472,32957,31870,170,586,15,537,9096,-0.6,61.46148,86703,51.24274823247177
2025-11-27 08:00:00,83475,11528,32870,31864,171,588,15,538,9325,-0.2,61.797855,86899,51.09149702528223
2025-11-27 07:00:00,83990,11745,33345,31862,171,599,15,540,9461,0.2,61.19129,87738,51.391643301648095
2025-11-27 06:00:00,85605,12236,34755,31836,172,597,15,541,9618,0.55,61.983486,89770,52.34599532137685
2025-11-27 05:00:00,86939,12470,34913,31824,172,640,15,553,9682,0.75,60.17122,90269,52.490888344835994
2025-11-27 04:00:00,89509,12857,36864,31806,172,750,15,731,9779,1.85,60.449768,92974,53.478391808462575
2025-11-27 03:00:00,92439,13140,37906,31788,170,987,15,1424,9966,2.05,65.46673,95396,53.50958111451214
2025-11-27 02:00:00,94703,14053,38117,31770,192,1064,15,2245,9972,2.2,60.99571,97428,53.547234881143005
2025-11-27 01:00:00,96305,14559,38225,31762,262,1119,15,2841,9970,2.3,59.88225,98753,53.45052808522273
2025-11-27 00:00:00,97866,14703,38606,31754,259,1140,20,3853,10014,2.6,60.866394,100349,53.12359864074381
2025-11-26 23:00:00,98224,14606,38679,31739,257,1141,21,4142,9795,2.6,60.410854,100380,53.08328352261407
2025-11-26 22:00:00,95054,14006,37682,31738,260,1054,540,2016,9518,3.3,58.3602,96814,53.38897266924205
2025-11-26 21:00:00,93314,13492,36245,31736,268,719,2583,826,9279,3.85,59.16106,95148,52.27330054231303
2025-11-26 20:00:00,93081,13426,35714,31735,263,594,3775,540,8997,3.8,58.271355,95044,51.70236942889609
2025-11-26 19:00:00,93411,14028,35517,31712,270,591,4009,519,8741,3.4,59.712383,95387,51.941040183672825
2025-11-26 18:00:00,93540,14658,35616,31695,279,584,3702,512,8733,4.0,60.311054,95779,52.48958539972228
2025-11-26 17:00:00,94084,14792,37137,31664,287,597,3320,543,8259,5.2,59.06649,96599,53.75728527210427
2025-11-26 16:00:00,93980,14052,37178,31637,352,609,3275,569,8425,5.65,62.07055,96097,53.310717296065434
2025-11-26 15:00:00,92865,13947,36938,31637,182,603,2149,993,8745,6.0,68.056274,95194,53.45399920163035
2025-11-26 14:00:00,91585,13573,36988,31623,167,600,861,1621,8850,6.9,74.08084,94283,53.62684683346944
2025-11-26 13:00:00,89184,12359,35920,31617,167,615,56,2065,9004,8.85,82.88558,91803,52.589784647560535
2025-11-26 12:00:00,84668,11675,32036,31614,168,607,15,1428,8841,10.6,90.13695,86384,50.60080570476014
2025-11-26 11:00:00,80704,11410,30038,31629,168,607,15,491,8988,10.95,95.12788,83346,49.730041033762866
2025-11-26 10:00:00,79969,11459,30200,31629,168,605,15,481,8912,10.85,96.08218,83469,49.9095472570655
2025-11-26 09:00:00,79396,11626,29335,31623,167,604,15,484,8805,11.2,95.4548,82659,49.554192525919746
2025-11-26 08:00:00,79816,11920,30174,31616,168,604,15,455,8556,11.5,95.465294,83508,50.40714662068305
2025-11-26 07:00:00,81341,12496,31556,31614,166,609,15,378,8242,11.4,97.38401,85076,51.77958531195637
2025-11-26 06:00:00,83448,13305,32237,31640,166,803,15,377,7954,11.65,97.06697,86497,52.65153704752766
2025-11-26 05:00:00,85922,14393,33443,31626,166,931,15,385,7322,12.3,95.80893,88281,54.186064951688365
2025-11-26 04:00:00,88389,15224,35587,31573,167,1028,15,421,7049,12.55,96.133156,91064,55.79702187472547
2025-11-26 03:00:00,90855,15521,37715,31566,575,1326,15,877,6151,12.65,96.13613,93746,56.78748959955625
2025-11-26 02:00:00,93304,15535,39758,31526,639,1362,15,1735,5319,12.75,96.1391,95889,57.663548477927606
2025-11-26 01:00:00,95234,15962,41232,31501,660,1372,15,2258,4523,12.95,95.82975,97523,58.64667821949694
2025-11-26 00:00:00,96684,16090,42486,31481,634,1380,21,3360,3776,13.15,95.52227,99228,59.03172491635426
2025-11-25 23:00:00,97231,15748,41981,31468,552,1367,16,4488,3136,12.9,96.77704,98756,58.45619506662886
2025-11-25 22:00:00,94874,15273,41638,31440,601,1327,241,2501,3128,12.85,97.09405,96149,59.190423197329146
2025-11-25 21:00:00,93695,15134,42390,31442,615,1340,1020,610,3087,12.8,97.73243,95638,60.14764005939062
2025-11-25 20:00:00,93779,14983,42628,31448,468,1353,1963,385,2890,12.9,96.14353,96118,59.93778480617574
2025-11-25 19:00:00,94495,14880,42638,31448,561,1338,2582,379,2628,12.95,95.82975,96454,59.632570966471064
2025-11-25 18:00:00,94466,14928,42593,31449,600,1283,2814,518,2391,12.95,94.267075,96576,59.56034625579855
2025-11-25 17:00:00,94232,14872,42899,31464,343,1346,2931,1543,2336,12.8,95.19647,97734,59.11044262999571
2025-11-25 16:00:00,94207,14694,42059,31482,352,1365,2996,2316,2423,11.65,96.42559,97687,58.09677848639021
2025-11-25 15:00:00,94330,14997,42065,31494,409,1381,2648,2935,2403,10.9,96.4048,98332,58.02993938900867
2025-11-25 14:00:00,94940,15265,41861,31487,484,1381,1498,4138,2578,10.25,96.063934,98692,57.88311109309772
2025-11-25 13:00:00,94880,14913,41172,31490,698,1369,212,4246,2723,9.65,95.40011,96823,57.925286347252204
2025-11-25 12:00:00,90912,13960,40382,31566,349,1361,15,2626,2534,9.45,92.53118,92793,58.56260709320746
2025-11-25 11:00:00,84706,13180,37716,31761,166,1043,15,771,2349,9.25,89.12022,87001,58.50047700601142
2025-11-25 10:00:00,82060,13111,36993,31758,167,999,15,447,2394,8.65,88.15944,85884,58.33915513949047
2025-11-25 09:00:00,82090,13152,36732,31709,167,1002,15,457,2539,8.4,79.44999,85773,58.158161659263406
2025-11-25 08:00:00,82853,13681,37250,31577,168,1020,15,453,2597,8.5,71.54786,86761,58.702642892543885
2025-11-25 07:00:00,84052,13859,38357,31339,168,1032,15,470,2928,8.2,70.98722,88168,59.22330097087378
2025-11-25 06:00:00,85331,14389,38551,31261,169,1100,15,459,3321,8.05,70.957855,89265,59.30655912171624
2025-11-25 05:00:00,87766,14434,39100,31210,169,1334,15,511,3926,7.75,71.403114,90699,59.02380401106958
2025-11-25 04:00:00,90005,14822,40715,31227,219,1308,15,580,4195,7.35,72.34541,93081,59.665237803633396
2025-11-25 03:00:00,93483,15450,43149,31267,389,1369,15,1441,4138,7.2,73.87248,97218,60.27587483799296
2025-11-25 02:00:00,96186,15483,43712,31264,405,1370,15,3449,3556,8.05,68.976,99254,59.639913756624416
2025-11-25 01:00:00,97631,15526,44582,31234,427,1363,15,4401,3280,8.1,68.256035,100828,59.61439282738922
2025-11-25 00:00:00,98289,15521,44703,31235,480,1374,15,4901,2890,8.25,68.287506,101119,59.55755100426231
2025-11-24 23:00:00,97573,15842,44777,31226,506,1358,20,4065,2354,8.7,67.90006,100148,60.52941646363382
2025-11-24 22:00:00,92890,15538,42936,31216,551,1334,789,2185,1596,9.3,67.31184,96145,60.81855530708825
2025-11-24 21:00:00,90707,14922,41320,31173,474,1366,3965,819,1126,10.7,63.26409,95165,59.09945883465559
2025-11-24 20:00:00,91040,14451,39662,31147,423,1356,6338,483,1304,11.2,57.641933,95164,56.8628893278971
2025-11-24 19:00:00,91989,14082,38877,31125,423,1349,7226,441,1904,10.95,59.86014,95427,55.49687195447829
2025-11-24 18:00:00,92257,13911,38536,31084,426,1318,7566,442,1962,9.8,65.08972,95245,55.06535776156228
2025-11-24 17:00:00,92777,14132,38114,31048,299,1305,7713,424,2353,7.15,72.822975,95388,54.7720887323353
2025-11-24 16:00:00,93385,13443,38250,31001,255,1310,7961,570,2964,4.8,80.05151,95754,53.985212106021685
2025-11-24 15:00:00,94942,13312,37528,30954,320,1257,7554,1315,4378,2.45,87.90736,96618,52.61959469250036
2025-11-24 14:00:00,98634,14381,41163,30917,340,1336,3829,2859,4765,0.2,94.01126,99590,55.77266793854805
2025-11-24 13:00:00,100571,14609,42586,30875,399,1412,450,4542,4623,-1.15,96.044624,99496,57.484723003939855
2025-11-24 12:00:00,96399,13982,39806,30855,362,1394,21,3950,4308,-1.55,96.742676,94678,56.81150848137899
2025-11-24 11:00:00,89074,13213,36659,30861,201,1302,21,1769,3946,-0.4,88.61465,87972,56.69076524348656
2025-11-24 10:00:00,84671,13045,35665,30887,166,1254,21,419,3382,-0.1,87.345314,84839,57.41463242140996
2025-11-24 09:00:00,84243,13164,35386,31071,165,1300,21,403,3092,0.25,86.42098,84602,57.38635020448689
2025-11-24 08:00:00,84452,13081,35537,31302,174,1350,21,407,2854,0.7,84.895996,84726,57.382621627363505
2025-11-24 07:00:00,84572,13002,34974,31301,186,1316,21,408,3082,1.35,82.821945,84290,56.91778384149958
2025-11-24 06:00:00,84872,13127,35248,31390,185,1306,21,439,3134,2.1,82.01657,84850,57.012374779021805
2025-11-24 05:00:00,85967,13274,36568,31408,185,1394,21,561,3109,3.6,79.30157,86520,57.607489597780855
2025-11-24 04:00:00,86920,13521,37522,31535,186,1355,21,614,2994,4.6,76.3711,87748,58.16998678032548
2025-11-24 03:00:00,89615,14073,39221,31711,263,1374,21,1199,2761,5.15,75.37316,90623,58.80847025589531
2025-11-24 02:00:00,91692,13968,39868,31713,295,1413,22,2866,2391,5.85,73.89151,92536,58.17843866171004
2025-11-24 01:00:00,92193,13678,39711,31709,363,1408,26,3574,2187,6.6,71.433975,92656,57.62066137109307
2025-11-24 00:00:00,92569,13368,40048,31688,369,1399,26,3994,2002,7.05,70.00806,92894,57.502099166792256
2025-11-23 23:00:00,91294,12309,39892,31666,419,1376,59,4451,1815,8.05,71.71394,91987,56.74823616380576
2025-11-23 22:00:00,86035,11017,35906,31651,357,1312,1888,1969,1857,9.4,68.7684,85957,54.58892236816082
2025-11-23 21:00:00,83365,10567,31366,31629,194,985,6630,1051,2008,11.75,57.984875,84430,49.66599549923013
2025-11-23 20:00:00,83311,10499,29763,31640,186,938,8579,758,2202,12.35,55.153942,84565,47.61071365222019
2025-11-23 19:00:00,83276,10644,30185,31659,186,940,8363,586,2250,12.25,58.110672,84813,48.14002570360676
2025-11-23 18:00:00,83542,10775,30723,31660,187,946,7867,644,2219,11.65,63.926594,85021,48.80911774738006
2025-11-23 17:00:00,83147,10800,30576,31607,187,941,7855,519,2094,10.45,69.95047,84579,48.91994466711595
2025-11-23 16:00:00,83701,10995,30628,31496,187,941,8041,519,2308,8.95,76.28403,85115,48.902073665041414
2025-11-23 15:00:00,84655,11517,31343,31475,185,937,6887,759,3095,7.15,81.52286,86198,49.72273138587902
2025-11-23 14:00:00,86336,12186,33358,31447,186,990,3103,1576,3885,5.45,85.12512,86731,52.511789325615986
2025-11-23 13:00:00,86028,12377,34355,31408,184,1019,311,1932,3949,4.05,85.884186,85535,54.634944759455195
2025-11-23 12:00:00,83793,12109,34202,31320,185,1026,21,799,4076,4.15,82.87889,83738,55.30464066493109
2025-11-23 11:00:00,81633,11728,33119,31201,184,1020,21,485,4468,4.4,80.56954,82226,54.54114270425413
2025-11-23 10:00:00,80772,11362,32690,31116,184,1011,21,465,5218,4.65,80.02979,82067,53.67809229044561
2025-11-23 09:00:00,80890,11107,31885,31010,184,981,21,461,6238,4.65,81.18363,81887,52.50161808345647
2025-11-23 08:00:00,80953,11352,31579,30897,184,976,21,450,6900,4.45,83.51119,82359,52.12666496679172
2025-11-23 07:00:00,81317,11606,31915,30913,183,990,21,458,7026,4.1,83.767624,83112,52.36427952642217
2025-11-23 06:00:00,82711,11762,32296,30952,182,1038,21,472,7165,4.15,81.99261,83888,52.520026702269696
2025-11-23 05:00:00,84552,12016,33335,31003,183,1187,21,561,7299,3.95,82.26096,85605,52.97704573330997
2025-11-23 04:00:00,86221,12493,34269,30948,184,1228,21,665,7308,3.05,86.08658,87116,53.67785481427063
2025-11-23 03:00:00,87977,13023,35282,31125,183,1339,21,1071,6775,4.8,79.7656,88819,54.38588590279107
2025-11-23 02:00:00,89559,13315,36256,31019,184,1359,21,2119,6045,3.8,79.33155,90318,54.884962023074024
2025-11-23 01:00:00,90098,13435,36699,30839,183,1381,24,3106,5116,4.35,77.71781,90783,55.22399568201095
2025-11-23 00:00:00,90850,13670,37775,30791,184,1402,26,3489,4178,5.15,75.10286,91515,56.21482817024531
2025-11-22 23:00:00,90274,13325,37829,30728,184,1391,46,3440,3428,6.25,74.75943,90371,56.60444169036527
2025-11-22 22:00:00,86691,12605,36326,30663,183,1351,1435,1499,2931,7.25,74.143524,86993,56.24705436069569
2025-11-22 21:00:00,85048,12008,33714,30625,183,1232,4576,768,2566,8.85,63.281784,85672,53.36866187319077
2025-11-22 20:00:00,84808,12239,33871,30586,184,1200,5414,506,1924,9.2,63.58848,85924,53.663702807131884
2025-11-22 19:00:00,85566,12726,34602,30599,183,1280,5178,442,1447,9.15,65.869415,86457,54.74166348589472
2025-11-22 18:00:00,85800,12927,35364,30610,183,1287,4920,439,1084,8.85,69.38444,86814,55.62582072016035
2025-11-22 17:00:00,86107,13025,35564,30562,183,1169,4725,474,975,8.35,71.26737,86677,56.05754698478258
2025-11-22 16:00:00,86225,13356,35861,30356,183,1171,4538,664,849,7.6,77.408424,86978,56.58557336337925
2025-11-22 15:00:00,85655,13464,35295,30625,182,1188,3586,1049,1007,7.1,83.538124,86396,56.43664058521228
2025-11-22 14:00:00,84374,13340,35278,30741,182,1226,1373,1346,1065,6.35,89.50209,84551,57.50138969379428
2025-11-22 13:00:00,82537,13013,34783,30732,182,1211,114,1234,1054,6.5,93.00333,82323,58.05910863306731
2025-11-22 12:00:00,80583,12560,33836,30728,183,1035,21,952,1119,6.95,94.64755,80434,57.68207474451103
2025-11-22 11:00:00,78577,12372,33609,30725,183,1014,21,478,1168,7.9,94.686966,79570,57.78685434208872
2025-11-22 10:00:00,77749,12012,33209,30725,183,986,21,479,1441,8.05,96.32416,79056,57.201224448492205
2025-11-22 09:00:00,77621,12020,32766,30728,183,963,21,502,1879,8.2,96.65727,79062,56.64668235056032
2025-11-22 08:00:00,78328,12472,32939,30731,183,971,21,522,1765,8.45,95.35707,79604,57.04612833525954
2025-11-22 07:00:00,79734,13324,33678,30745,182,1133,21,541,1350,8.4,96.33421,80974,58.04579247659743
2025-11-22 06:00:00,81873,14026,33636,30864,181,1298,21,512,1257,8.3,96.65988,81795,58.27006540742099
2025-11-22 05:00:00,84497,14875,34328,30993,181,1319,21,507,1416,8.5,96.994125,83640,58.827116212338595
2025-11-22 04:00:00,87341,15100,35940,31063,425,1338,21,564,1865,8.45,97.65419,86316,59.131563093748554
2025-11-22 03:00:00,89789,15264,37786,31226,873,1349,21,766,1745,8.4,98.65299,89030,59.586656183308996
2025-11-22 02:00:00,91451,15267,38324,31132,847,1386,21,1241,1923,8.35,98.65245,90141,59.452413441164396
2025-11-22 01:00:00,93078,15703,39507,31091,818,1377,21,1622,2164,8.4,98.31875,92303,59.81387387192182
2025-11-22 00:00:00,94806,16326,40212,31087,979,1380,22,2165,1792,8.35,98.318085,93963,60.17049264072028
2025-11-21 23:00:00,95547,16201,40418,31033,1108,1401,34,2932,1508,8.55,94.39165,94635,59.828815977175466
2025-11-21 22:00:00,92881,15911,38686,31034,1020,1370,277,1935,1326,8.75,92.491104,91559,59.63040225428412
2025-11-21 21:00:00,91221,15871,38284,31032,1093,1369,1003,919,1035,8.8,90.92968,90606,59.769772421252455
2025-11-21 20:00:00,91438,15796,38649,30979,1014,1373,1606,724,867,8.95,89.400764,91008,59.82441104078763
2025-11-21 19:00:00,92277,15875,38789,30978,983,1353,2013,1149,932,8.75,89.691216,92072,59.370927100530025
2025-11-21 18:00:00,93029,15951,38401,30950,916,1347,2481,1475,974,8.55,89.983444,92495,58.76209524839181
2025-11-21 17:00:00,94192,16307,39157,30865,972,1346,2385,1752,913,9.25,89.72999,93697,59.195064943381325
2025-11-21 16:00:00,94601,16427,39254,30860,830,1345,2040,2406,929,8.85,90.93311,94091,59.17781721950027
2025-11-21 15:00:00,94855,16583,39144,30846,820,1327,1394,2886,986,8.3,91.83431,93986,59.29287340667759
2025-11-21 14:00:00,95042,16606,39844,30794,733,1364,601,3450,853,7.55,93.38045,94245,59.8970767679983
2025-11-21 13:00:00,94228,16074,38283,30762,727,1372,95,3750,782,6.9,94.97254,91845,59.18340682671893
2025-11-21 12:00:00,90322,15347,36815,30733,734,1371,25,1916,819,6.6,95.289566,87760,59.43710118505013
2025-11-21 11:00:00,85256,14801,34657,30732,600,1352,25,963,990,7.05,95.306114,84120,58.79457917261056
2025-11-21 10:00:00,81847,13996,33562,30701,181,1325,25,639,988,6.95,94.9745,81417,58.412862178660475
2025-11-21 09:00:00,81184,13934,33235,30555,181,1305,25,554,922,6.8,95.62627,80711,58.441848075231384
2025-11-21 08:00:00,81798,14529,33625,30527,181,1309,25,523,783,6.6,96.2821,81502,59.08321268189738
2025-11-21 07:00:00,82948,15168,34227,30533,180,1343,25,488,715,6.25,97.61307,82679,59.743102843527375
2025-11-21 06:00:00,85109,16083,35421,30529,180,1312,25,483,609,6.05,98.28713,84642,60.849223789608
2025-11-21 05:00:00,87869,16904,36789,30499,234,1304,25,542,512,5.3,98.61936,86809,61.851881717333455
2025-11-21 04:00:00,91137,17405,39690,30456,606,1465,25,634,526,5.9,98.28509,90807,62.87510874712302
2025-11-21 03:00:00,94329,17296,42005,30362,1063,2019,25,812,619,5.7,97.94196,94201,62.95156102376832
2025-11-21 02:00:00,97068,17060,43339,30313,1270,2192,25,1566,597,5.5,97.259964,96362,62.679271912164545
2025-11-21 01:00:00,99021,16896,44343,30301,1507,2232,25,2145,482,6.3,95.27848,97931,62.532803708733695
2025-11-21 00:00:00,100148,16949,44266,30278,2069,2227,25,2484,416,7.4,92.4129,98714,62.01248049921997
2025-11-20 23:00:00,100657,17007,44830,30261,2082,2169,30,2868,371,7.6,87.7616,99618,62.07412315043466
2025-11-20 22:00:00,97410,16768,43937,30198,1579,2182,318,1360,384,7.9,85.68945,96726,62.75975435767012
2025-11-20 21:00:00,95033,16925,42170,30189,1329,2132,1199,718,364,8.15,82.22545,95026,62.1882432176457
2025-11-20 20:00:00,95100,16960,41756,30166,1055,2231,1945,526,448,8.1,82.79205,95087,61.749766003764975
2025-11-20 19:00:00,95761,16979,41352,30041,932,2218,2527,531,573,8.0,83.35649,95153,61.302323626159975
2025-11-20 18:00:00,95968,17139,40222,30088,1054,2246,2938,551,838,7.7,85.075745,95076,60.33173461231015
2025-11-20 17:00:00,96808,16976,40840,30259,949,2271,2811,947,818,7.9,84.803276,95871,60.306036236192384
2025-11-20 16:00:00,97696,16981,42980,30274,1054,2223,2340,556,567,7.25,87.72941,96975,61.83139984532096
2025-11-20 15:00:00,98255,16611,43971,30295,1179,2307,1537,1980,396,6.75,90.1585,98276,61.64475558630795
2025-11-20 14:00:00,98926,16036,43486,30303,1122,2233,878,3793,386,5.9,93.94734,98237,60.59020531978786
2025-11-20 13:00:00,98611,15568,42871,30293,1120,2166,128,4240,300,5.35,96.245255,96686,60.44204952113026
2025-11-20 12:00:00,94717,14894,40428,30296,1062,2076,21,3254,238,5.2,95.90533,92269,59.95729876773348
2025-11-20 11:00:00,88525,15321,37931,30294,877,1633,21,1143,275,4.9,97.246864,87495,60.86290645179725
2025-11-20 10:00:00,85710,15090,37369,30263,168,1569,21,440,280,4.85,97.58634,85200,61.571596244131456
2025-11-20 09:00:00,84651,14780,37176,30221,160,1556,21,423,279,4.85,96.23037,84616,61.40209889382623
2025-11-20 08:00:00,85317,15173,37474,30211,160,1566,21,422,234,4.85,95.22436,85261,61.748044240625845
2025-11-20 07:00:00,86116,15625,37680,30210,161,1579,22,446,222,4.75,95.55513,85945,62.02222351503869
2025-11-20 06:00:00,87387,15752,38382,30207,161,1696,23,486,234,4.3,97.23368,86941,62.265214340759826
2025-11-20 05:00:00,89610,16145,40296,30200,342,1795,23,487,266,3.35,96.526566,89554,63.024543850637606
2025-11-20 04:00:00,91958,16474,42695,30180,533,1865,23,576,287,3.55,95.85145,92633,63.87464510487623
2025-11-20 03:00:00,95556,16522,44719,30148,1006,2327,23,1185,293,3.85,94.51585,96223,63.64486661193269
2025-11-20 02:00:00,98514,16561,45969,30117,1422,2493,23,2324,337,4.4,92.23478,99246,63.00505813836325
2025-11-20 01:00:00,99953,16136,46427,30093,1631,2509,38,3341,307,5.25,88.47403,100482,62.262892856431996
2025-11-20 00:00:00,100896,16197,46502,30061,1827,2600,55,4090,298,6.4,84.93148,101630,61.693397618813336
2025-11-19 23:00:00,100685,16187,45392,30013,2003,2594,64,3629,198,7.9,83.925224,100080,61.52977617905675
2025-11-19 22:00:00,96931,15942,43722,29945,1940,2535,833,1675,215,8.65,79.21091,96807,61.63190678360036
2025-11-19 21:00:00,94844,15615,42284,29919,1054,2428,3235,673,150,9.45,71.980675,95358,60.71750665911617
2025-11-19 20:00:00,96089,16119,41570,29923,936,2442,4380,481,83,9.5,71.990135,95934,60.13405049304731
2025-11-19 19:00:00,96876,16431,40808,29910,915,2423,4803,439,119,9.4,71.97121,95848,59.718512645021285
2025-11-19 18:00:00,96911,16458,40285,29905,903,2361,4908,421,298,8.95,73.411804,95539,59.39249939815154
2025-11-19 17:00:00,97008,16997,40603,29894,857,2445,5133,412,541,8.9,71.12369,96882,59.453768501888895
2025-11-19 16:00:00,97284,17444,40374,29885,843,2341,4543,431,650,7.35,78.4645,96511,59.90819699308887
2025-11-19 15:00:00,97209,17570,40593,29874,990,2212,3562,1020,781,5.6,88.50462,96602,60.20889836649344
2025-11-19 14:00:00,97721,17589,41680,29871,994,2352,1659,2831,1090,4.2,91.89704,98066,60.43786837436013
2025-11-19 13:00:00,97369,16736,40537,29853,1067,2307,189,4017,1160,2.6,97.54244,95866,59.74276594413035
2025-11-19 12:00:00,93128,15764,37137,29850,1087,2053,21,3292,1239,2.45,96.84638,90443,58.4909832712316
2025-11-19 11:00:00,86999,16112,36448,29846,730,1775,21,723,1317,4.15,96.20937,86972,60.43324288276687
2025-11-19 10:00:00,84461,15518,35851,29697,276,1696,21,386,1520,4.1,96.887726,84965,60.45901253457306
2025-11-19 09:00:00,83386,15351,35558,29648,276,1628,21,362,1574,4.4,97.57765,84418,60.30585894003649
2025-11-19 08:00:00,83777,15300,35652,29788,277,1659,21,356,1884,4.0,98.60489,84937,59.98799109928535
2025-11-19 07:00:00,84903,15860,35985,29790,278,1682,21,347,2038,3.75,98.94993,86001,60.28418274206114
2025-11-19 06:00:00,86614,16842,36537,29803,278,1653,21,346,1893,3.45,99.297165,87373,61.09324390830119
2025-11-19 05:00:00,89145,17632,39489,29815,287,1688,21,336,1408,3.3,98.59701,90676,62.994618201067546
2025-11-19 04:00:00,91599,17789,41339,29740,501,1704,21,665,1570,3.6,98.6004,93329,63.35437002432256
2025-11-19 03:00:00,95948,18126,43406,29705,1061,2342,21,1515,1803,4.65,96.22437,97979,62.8012125047204
2025-11-19 02:00:00,99297,18046,45421,29707,1361,2374,21,2211,2016,4.6,97.240295,101157,62.74108563915498
2025-11-19 01:00:00,101367,17533,46217,29718,1614,2409,21,2765,1940,4.6,96.90011,102217,62.36731659117368
2025-11-19 00:00:00,102677,17470,47332,29725,1736,2477,21,2932,1805,4.5,95.21114,103498,62.61183790991131
2025-11-18 23:00:00,103324,17389,46985,29743,1742,2407,84,1815,1986,4.75,96.22738,102151,63.01847265322904
2025-11-18 22:00:00,100394,17110,44715,29758,1545,2327,358,981,2279,4.9,92.264885,99073,62.40348026202901
2025-11-18 21:00:00,98015,17032,43659,29768,893,2411,1021,310,2374,5.2,89.409645,97468,62.26761603808429
2025-11-18 20:00:00,98228,16944,43569,29788,741,2504,2050,307,1746,4.6,95.885864,97649,61.96991264631486
2025-11-18 19:00:00,98622,17114,42986,29803,717,2485,3005,306,1936,4.6,95.214935,98352,61.10704408654628
2025-11-18 18:00:00,98628,16990,41345,29810,749,2450,3749,309,3110,4.6,90.31391,98512,59.216136105246065
2025-11-18 17:00:00,97924,17099,40083,29800,741,2391,4262,308,3978,4.95,88.13578,98662,57.957470961464395
2025-11-18 16:00:00,98547,17425,41313,29781,735,2428,4445,341,4667,3.85,85.2508,101135,58.078805556928856
2025-11-18 15:00:00,99551,17028,41437,29785,1426,2371,4328,787,5058,3.4,80.71847,102220,57.19526511445901
2025-11-18 14:00:00,102238,16723,42828,29779,2327,2318,2848,2953,5101,3.15,77.243614,104877,56.781753864050266
2025-11-18 13:00:00,104292,16377,43339,29767,2590,2199,546,4456,4990,2.6,76.311485,104264,57.27384332080104
2025-11-18 12:00:00,100949,15889,41704,29741,2338,2141,21,3566,4792,1.8,86.26702,100192,57.48263334397956
2025-11-18 11:00:00,93854,15613,38095,29736,1158,1743,21,1004,5409,0.95,84.92461,92779,57.888099677728796
2025-11-18 10:00:00,90350,16281,36245,29635,193,1705,21,413,5367,0.2,88.34277,89860,58.45314934342311
2025-11-18 09:00:00,89294,16531,35646,29464,162,1739,21,297,5052,0.7,87.423096,88912,58.68386719452943
2025-11-18 08:00:00,88620,16451,35979,29312,162,1743,21,306,4501,0.6,87.41341,88475,59.259677875105965
